Id,SalePrice
1461,144185.945
1462,173219.0252
1463,199530.2525
1464,198979.2884
1465,171633.2269
1466,179146.9222
1467,180912.7815
1468,161111.5676
1469,187055.0188
1470,139268.2414
1471,198606.064
1472,126383.9731
1473,131724.5115
1474,165580.5834
1475,103524.5516
1476,284572.4495
1477,238053.6658
1478,261892.7446
1479,250691.4244
1480,414200.5543
1481,291482.6852
1482,192759.7378
1483,178016.7771
1484,159625.4795
1485,152998.0223
1486,190262.7669
1487,300729.3312
1488,244135.7934
1489,182497.3944
1490,212645.815
1491,193841.7923
1492,108143.4918
1493,194820.3832
1494,280773.1778
1495,276817.8873
1496,214693.6301
1497,191401.3068
1498,152482.2482
1499,148993.1076
1500,159862.0586
1501,214681.9534
1502,137829.5169
1503,240140.2007
1504,220581.8047
1505,218677.8384
1506,225642.8274
1507,282036.1757
1508,225176.5128
1509,166438.2691
1510,167836.1763
1511,164603.8074
1512,204691.3868
1513,164546.0908
1514,195505.8543
1515,241729.6715
1516,169897.5181
1517,160873.5361
1518,192553.5613
1519,242769.339
1520,144427.3815
1521,150397.4452
1522,194538.8183
1523,127234.0303
1524,116653.0404
1525,118478.8549
1526,117887.1571
1527,116141.7946
1528,141299.5482
1529,150967.6581
1530,202750.9455
1531,167720.2772
1532,81535.54847
1533,166708.0159
1534,118797.5829
1535,165502.5203
1536,121673.1423
1537,115471.4641
1538,137059.4582
1539,181588.4488
1540,155159.3003
1541,155249.2116
1542,168796.2917
1543,188452.1184
1544,77833.26205
1545,103881.1337
1546,127347.5953
1547,143198.6748
1548,140456.0076
1549,130752.2651
1550,154287.0635
1551,120468.2517
1552,182638.8314
1553,126221.1768
1554,106864.9004
1555,190601.552
1556,97335.83928
1557,124410.7503
1558,88174.21789
1559,125617.3213
1560,158249.4146
1561,190230.9425
1562,122650.4049
1563,119052.2871
1564,192325.6254
1565,160134.1985
1566,227237.9287
1567,88027.46037
1568,242379.4339
1569,169015.8885
1570,121392.5552
1571,134972.2113
1572,157158.6018
1573,226149.2511
1574,158304.3776
1575,208849.1107
1576,256713.7329
1577,181797.1765
1578,132698.8018
1579,155651.7662
1580,191370.8336
1581,141436.805
1582,125487.1289
1583,304292.4214
1584,236061.2664
1585,143518.3843
1586,54557.85794
1587,93840.81198
1588,160460.956
1589,122553.7575
1590,136596.4811
1591,88627.88875
1592,135715.8247
1593,102117.5253
1594,172888.9991
1595,125048.4274
1596,224122.8672
1597,228992.0465
1598,175382.2107
1599,160561.2246
1600,164045.6791
1601,59331.55165
1602,125290.6775
1603,84201.08555
1604,236095.2174
1605,231289.1391
1606,179474.2298
1607,254288.9589
1608,199943.0502
1609,171656.1571
1610,153625.691
1611,155162.8988
1612,197810.294
1613,201505.7593
1614,125882.3382
1615,96084.13243
1616,88193.51688
1617,112097.2792
1618,119030.0408
1619,138003.5139
1620,254010.4843
1621,159562.5769
1622,158855.6278
1623,236290.0622
1624,225280.7609
1625,123099.0636
1626,207889.061
1627,198547.8369
1628,262541.2993
1629,163138.8893
1630,318495.0707
1631,197352.3831
1632,222217.2743
1633,152334.6882
1634,186437.3506
1635,168854.3342
1636,156905.4665
1637,217682.6327
1638,217973.9059
1639,209254.1129
1640,267386.1776
1641,203011.4093
1642,215147.2058
1643,210674.5139
1644,212587.2768
1645,216147.0361
1646,165859.7546
1647,162783.3773
1648,148120.0112
1649,138953.3983
1650,138757.8336
1651,137521.7996
1652,120366.4316
1653,116865.4737
1654,166071.6719
1655,139291.1041
1656,159853.5383
1657,167110.0772
1658,163252.546
1659,117356.4389
1660,163212.7922
1661,356552.4717
1662,310377.4364
1663,313706.498
1664,385638.0896
1665,264666.6698
1666,285599.8257
1667,299992.8079
1668,278482.3247
1669,235516.9995
1670,282022.7352
1671,263500.3724
1672,367601.489
1673,269169.3176
1674,253224.68
1675,205430.1128
1676,205345.3706
1677,205202.6307
1678,385188.8642
1679,320941.9073
1680,272855.5726
1681,219256.7817
1682,262751.2055
1683,193414.3171
1684,165032.4872
1685,165618.2455
1686,163991.1142
1687,148024.8114
1688,191007.6237
1689,186097.841
1690,173158.3083
1691,161116.0723
1692,227416.8785
1693,148004.3317
1694,173731.4678
1695,146136.2169
1696,277740.3297
1697,146730.868
1698,320859.517
1699,299220.4007
1700,255075.5019
1701,265147.441
1702,261887.4332
1703,242397.4144
1704,266044.4011
1705,210175.6071
1706,348495.1146
1707,193023.9738
1708,202318.703
1709,244785.3117
1710,210950.42
1711,234758.999
1712,242107.6258
1713,249447.9801
1714,221598.3165
1715,197354.1421
1716,174836.5537
1717,166013.0178
1718,127880.7032
1719,198767.1948
1720,243082.0687
1721,171775.8773
1722,125179.8463
1723,174097.733
1724,217063.5417
1725,232744.8085
1726,186574.86
1727,175844.1463
1728,174975.5604
1729,162843.743
1730,169735.9486
1731,121303.2022
1732,139000.9911
1733,126413.0717
1734,129697.2701
1735,118149.8512
1736,106955.4283
1737,301487.2234
1738,224467.5719
1739,303964.7928
1740,232703.5257
1741,199304.0207
1742,191047.1944
1743,178758.8834
1744,264870.1694
1745,222173.8748
1746,222671.5764
1747,232028.2996
1748,251562.2384
1749,184138.1834
1750,161075.8701
1751,246869.5732
1752,112426.1337
1753,187451.9948
1754,227665.9989
1755,193767.0645
1756,119233.3736
1757,106044.5286
1758,185340.7607
1759,191646.8159
1760,187596.9977
1761,177763.9597
1762,205783.9066
1763,177132.4763
1764,111998.4299
1765,216300.6626
1766,191488.0621
1767,220041.1837
1768,150848.2012
1769,168676.0624
1770,130486.8797
1771,138104.7127
1772,163408.1356
1773,134286.3874
1774,236318.9999
1775,126573.3908
1776,122802.5068
1777,92811.02685
1778,126430.1329
1779,124727.8226
1780,157286.1305
1781,134796.7007
1782,96849.78802
1783,161029.2969
1784,82521.39197
1785,107234.5815
1786,214422.6994
1787,157226.7635
