Id,SalePrice
1461,120160.59003990325
1462,165652.35027670415
1463,187267.43148512937
1464,201111.160619969
1465,195819.05823914145
1466,174503.73393091751
1467,179615.92907916757
1468,164661.7712604246
1469,192245.2672554871
1470,123377.79270506311
1471,196598.04151534944
1472,99149.14228009673
1473,96520.37900613305
1474,147103.59108439073
1475,115859.39257154554
1476,346064.8933855863
1477,254615.34843910873
1478,264158.3947250224
1479,268033.013541464
1480,469084.47398535523
1481,325178.7737337494
1482,206267.92479572617
1483,181545.05787778518
1484,168229.29547359084
1485,179463.4562156206
1486,197414.10691056875
1487,329270.62581551186
1488,239312.865430899
1489,200955.40999226327
1490,244714.55315746527
1491,197686.971360998
1492,89732.67327649012
1493,180725.3078201658
1494,276778.818860672
1495,283280.1603080893
1496,240508.31653914638
1497,182939.978766061
1498,173535.72912598075
1499,164863.7072135527
1500,161625.08563555375
1501,182638.6294545739
1502,144778.11169148696
1503,295615.88601737743
1504,243426.32267832523
1505,229413.66395704602
1506,188297.70767179597
1507,269331.8293501268
1508,205555.3838719176
1509,165508.15041736
1510,149061.64326054108
1511,155181.3955492528
1512,178966.79343812488
1513,147042.28034597822
1514,162976.0206396873
1515,206111.93322896239
1516,152028.0776828765
1517,173850.3954861129
1518,125871.64276420527
1519,224156.7482491101
1520,129695.98214183717
1521,130558.09198892821
1522,178092.32638528352
1523,111157.61198650801
1524,120757.34894932568
1525,124232.14985766112
1526,110125.16419587051
1527,105191.32080330102
1528,136155.719775967
1529,155491.63452191363
1530,190547.290012485
1531,109913.49580723536
1532,89990.94380315822
1533,155465.7296576904
1534,119928.7174161373
1535,149501.59406355303
1536,107215.5720649883
1537,59995.88298814944
1538,159246.3954072799
1539,198649.88915118267
1540,91799.55566208188
1541,140874.50888463182
1542,140594.7011552599
1543,194809.726591439
1544,83269.6896912217
1545,117407.39018827822
1546,133944.44287787183
1547,132933.2324897204
1548,138549.5020789121
1549,121258.65775115014
1550,134864.95832894894
1551,104931.01812894564
1552,144726.55372027695
1553,145581.6688404435
1554,125147.88549443276
1555,166368.44129224087
1556,86326.69229013279
1557,98600.6219049274
1558,100373.46362011998
1559,67892.20445948401
1560,131164.25202554042
1561,127442.3984540514
1562,133543.51907872714
1563,121236.10144529237
1564,161561.57020856705
1565,147649.22318258433
1566,238870.9588812448
1567,73720.23370540862
1568,235194.07629057538
1569,127730.8352803302
1570,135059.27052866202
1571,118934.93489752167
1572,145773.35596539866
1573,256253.37623038358
1574,127762.6789969424
1575,239424.69669977637
1576,252417.0560178584
1577,181754.50168776116
1578,140085.6001026685
1579,151844.68573535123
1580,189623.88256611227
1581,154071.20713463114
1582,126326.08289906416
1583,304413.5188858765
1584,219382.7441576104
1585,140740.842674549
1586,68067.89717312792
1587,103216.28095649702
1588,153259.0709534761
1589,95985.84868217475
1590,138496.54234139997
1591,90848.26254420562
1592,106328.90470536753
1593,117244.6939500385
1594,132923.1270237607
1595,103483.11322959559
1596,222957.00431548888
1597,193203.68732033204
1598,222339.44650994934
1599,169246.50326913278
1600,159542.50622536303
1601,65425.947531856946
1602,113943.8335966999
1603,75541.54665451162
1604,262479.154695407
1605,242036.84818438283
1606,173171.85062782952
1607,172504.27567363207
1608,202516.6184308254
1609,182837.99245099386
1610,151859.18160655748
1611,139119.5758161534
1612,175235.1083922557
1613,166873.94622195693
1614,120320.7891245667
1615,89982.2455216496
1616,75582.59249335216
1617,91152.16520343917
1618,128908.99648387638
1619,146317.80543611004
1620,173253.28268834343
1621,143328.3920862501
1622,141852.4229565043
1623,262450.4966181657
1624,228135.41392942757
1625,119334.3814558179
1626,169845.2252466251
1627,195508.00385799058
1628,271299.1296502994
1629,177536.58862839025
1630,394987.55886391865
1631,222844.22685377966
1632,244788.6682699937
1633,165931.24293287072
1634,188122.02989689918
1635,173407.91492784556
1636,153854.53076106473
1637,213854.3975232193
1638,186674.5896256811
1639,189928.29503249918
1640,260548.52949122974
1641,184783.25587281308
1642,236861.0360396418
1643,220671.97434262634
1644,224442.0663316267
1645,211546.38259083248
1646,159910.7287385506
1647,154212.33301098275
1648,129384.63945052438
1649,137898.03448208494
1650,116155.42374665862
1651,124005.31821615918
1652,99792.2822180342
1653,103211.11191754651
1654,143235.20290047067
1655,140859.25670605598
1656,140215.64023617652
1657,147061.03572086158
1658,143249.1906491721
1659,125947.75670769342
1660,157885.81984354043
1661,417821.9819626311
1662,398855.8429280982
1663,364430.85329155985
1664,516141.06615176215
1665,284191.1721233787
1666,322213.48682927224
1667,384001.5001132689
1668,313516.55924050463
1669,286821.9681479246
1670,315685.9472398828
1671,276365.29941283964
1672,411782.3792190542
1673,289191.36147885903
1674,245166.7044403341
1675,207116.19350497503
1676,209325.893944266
1677,222352.33283364572
1678,498204.692353678
1679,370479.03248223674
1680,315636.0878535126
1681,231866.88975583838
1682,304182.1481919596
1683,193748.7551135267
1684,174497.2180050904
1685,173945.67079148456
1686,170896.90276577856
1687,168091.70649051608
1688,193237.56628458636
1689,191022.80061474236
1690,190424.77981996976
1691,178265.459660666
1692,238111.3185386011
1693,165641.7043562402
1694,182172.0429042913
1695,163068.81332392868
1696,271311.7258981875
1697,168611.52683341305
1698,345827.47858659923
1699,299416.0244005601
1700,258942.79851105026
1701,265643.26683708024
1702,250181.8029418533
1703,241622.30452940465
1704,293431.25974605547
1705,226407.76318337032
1706,357091.1661713877
1707,208537.69754523665
1708,204497.60871021234
1709,264630.36783403787
1710,223753.11998903894
1711,261491.5108524274
1712,264116.5166579836
1713,274521.2406742607
1714,225624.58412422557
1715,209851.88722336775
1716,188591.91928442524
1717,169812.65959719228
1718,138476.2694539151
1719,207945.62849705
1720,240999.13303782558
1721,163444.310823707
1722,126023.9586949767
1723,158542.92654152503
1724,211539.97684711352
1725,237285.9583270833
1726,187250.2389439919
1727,154713.4991046553
1728,170799.77011533157
1729,165546.13708552864
1730,153894.95365888326
1731,122797.85570480459
1732,131737.92603185505
1733,113270.67495057534
1734,121204.8429775586
1735,126468.06210344241
1736,112150.93893005059
1737,285529.309606333
1738,236587.2580725673
1739,267641.48806987784
1740,236428.11092845508
1741,204817.99150580377
1742,177288.96332438962
1743,176995.88023943978
1744,293322.64373712946
1745,229260.65203600083
1746,189003.0455401994
1747,217059.3154251657
1748,242504.8803295346
1749,146537.03458389582
1750,127774.67167328014
1751,240711.22712181057
1752,120109.18456033275
1753,151888.69976038265
1754,201017.2642770874
1755,165305.7865889229
1756,134928.66679279262
1757,121486.51750483376
1758,144511.46759116263
1759,160735.14771606252
1760,168052.4357902773
1761,150435.13870295364
1762,184454.3134167249
1763,173866.53550361123
1764,115182.42939231308
1765,181406.76297657745
1766,193621.06262337914
1767,239340.1177654817
1768,142467.36981254676
1769,167710.37269531545
1770,152713.36585637566
1771,123319.67252343331
1772,133759.90214510055
1773,127843.95026154652
1774,148732.292026847
1775,140738.66841718773
1776,125713.20884476574
1777,105139.09480134178
1778,144142.7258184341
1779,117248.81932018448
1780,165687.9628040077
1781,126049.59421286403
1782,91328.8744195926
1783,149506.4383786534
1784,112878.68133427265
1785,116704.76746891753
1786,162445.45353518
1787,163238.91673415975
1788,58924.81741363072
1789,97851.68909909319
1790,79214.24635656532
1791,179691.83386013182
1792,160373.38386898968
1793,131408.88370161774
1794,159346.0174509752
1795,135432.54579460208
1796,121812.2925355602
1797,116150.0327045725
1798,123913.24120125925
1799,115887.0167379178
1800,129244.29856601387
1801,129654.70769032148
1802,130801.8879297695
1803,154546.79970996812
1804,142772.4493878906
1805,136077.87394167527
1806,130004.76157822697
1807,128778.33992103771
1808,118388.67827860404
1809,121157.19722900295
1810,140717.54993121832
1811,84460.19589012704
1812,92116.29022247046
1813,123943.21734527311
1814,89435.14891163763
1815,54809.49102475724
1816,99586.89965129814
1817,108129.9397005306
1818,148077.24086589215
1819,128353.79593315384
1820,55517.092182710265
1821,111387.4689921415
1822,152347.37275007486
1823,43638.21061150056
1824,124748.06463128813
1825,141281.96430838265
1826,106505.36846544006
1827,98669.54122714301
1828,136856.43893132627
1829,121848.69003336923
1830,149279.53994438186
1831,142962.6430043623
1832,68767.37358799852
1833,141564.19032265738
1834,121092.66701560956
1835,129088.95725448622
1836,130952.86896266033
1837,85579.20603978794
1838,127274.26688194566
1839,108088.8641586139
1840,148521.28512496492
1841,136581.64661657458
1842,88659.70673434356
1843,134776.64403934433
1844,134793.31243923117
1845,142907.08787656605
1846,156502.8698930282
1847,170099.12590945844
1848,47369.17491849044
1849,101221.68263573041
1850,117410.1356333686
1851,157472.55721852835
1852,121521.28095428275
1853,132233.9295758822
1854,166440.25164802448
1855,152727.70171224515
1856,220604.61046804863
1857,131583.87641074177
1858,136982.45040135068
1859,113749.47887793838
1860,150226.0052328225
1861,113584.0884813084
1862,236691.06185472358
1863,225974.0077346763
1864,226024.9182502729
1865,324646.0375157297
1866,293517.60461227706
1867,222258.67458024845
1868,292620.5382777401
1869,204786.67858781645
1870,227680.88652337808
1871,228128.41747663455
1872,172939.27639745266
1873,254206.62738044036
1874,149504.11199620098
1875,196371.93651311492
1876,202892.97381509416
1877,215743.51147557943
1878,203829.09041434378
1879,130461.7082851792
1880,135023.27174188732
1881,258558.1147526987
1882,246332.60149828283
1883,187586.27436141076
1884,205788.33430915466
1885,235255.32653050753
1886,270189.63735994644
1887,212829.03335619485
1888,269719.4888255809
1889,171925.74389559886
1890,123584.22135264247
1891,132253.15704053832
1892,98479.32216839676
1893,132961.41419372178
1894,127663.31319302872
1895,137658.82011504244
1896,126324.63839653725
1897,118294.66639213034
1898,119797.69285961901
1899,158982.32570841807
1900,155909.9422147201
1901,173601.48444578462
1902,156568.00487466485
1903,202657.47065208107
1904,144924.18453383748
1905,203589.4381139944
1906,137514.8210176863
1907,231271.72471917458
1908,111500.65051120336
1909,132352.85591915745
1910,120351.5922857809
1911,227761.13145741363
1912,335417.17111560056
1913,148477.75904801436
1914,60137.536042614476
1915,310681.8736819218
1916,56367.86243946428
1917,249485.3800025798
1918,142972.70161397502
1919,182178.72529247525
1920,163401.65356217415
1921,358181.4682854196
1922,294768.68776921416
1923,238174.06404279216
1924,232787.5899675285
1925,202046.2125727538
1926,360594.00874254387
1927,135203.85351471702
1928,158183.07602189863
1929,132132.966632711
1930,133436.12171242505
1931,146819.9746023592
1932,141732.82896910995
1933,189119.5522026785
1934,185976.024261811
1935,173602.58839338
1936,194580.1888078719
1937,180285.87230056347
1938,170619.40213725917
1939,248604.79716953362
1940,191494.55554270366
1941,175016.96895019457
1942,184028.26214344814
1943,206342.8243513333
1944,314957.9496112437
1945,369430.2208008582
1946,138252.8137375285
1947,229646.84964214868
1948,178335.77083216162
1949,243913.0642362543
1950,182374.54118319132
1951,251902.44630171792
1952,222368.95052229645
1953,174722.25102169733
1954,192286.10327581718
1955,139928.9326530758
1956,312513.4503650942
1957,156937.13569362476
1958,291329.4884208746
1959,141148.37158222456
1960,112442.19943223
1961,122759.2139329441
1962,99089.21965365003
1963,108058.28406153631
1964,105483.57321240245
1965,141752.1639148787
1966,137459.86740466682
1967,293769.8094740367
1968,398635.79075636854
1969,368453.707106978
1970,407847.11368693365
1971,443403.6530832988
1972,369053.8610323913
1973,251267.8773682892
1974,315094.90697970655
1975,604341.8649246234
1976,275081.3649149509
1977,361889.0055276133
1978,343605.6461511582
1979,307124.83708159585
1980,210064.61392931963
1981,334509.6978897541
1982,221415.80295198527
1983,201436.28752420485
1984,173476.58129640543
1985,224472.1846831312
1986,211731.57060670166
1987,183801.12874857328
1988,175977.4298724942
1989,191255.29187649538
1990,207780.1825050015
1991,233655.97078422154
1992,218417.0073659792
1993,164918.11156887928
1994,235773.87826036775
1995,186542.367805956
1996,252062.7504563841
1997,277582.9000848539
1998,329783.31127957214
1999,247082.46380823333
2000,303588.7545594902
2001,261993.59316787426
2002,243315.61711449423
2003,265400.3069433017
2004,292962.4384055502
2005,215417.40443607082
2006,214929.47434006192
2007,250096.50781144254
2008,223443.64003178178
2009,195698.32047423456
2010,193769.74208414185
2011,141745.15689025962
2012,170313.88842005577
2013,179738.12075665483
2014,188966.2082619426
2015,208408.7408101241
2016,193768.28431649823
2017,195113.0097452943
2018,121952.89462626097
2019,137902.70033400157
2020,103537.9785252377
2021,102807.74066108452
2022,193041.47499717152
2023,143826.33277001313
2024,271673.07556321094
2025,331723.80626032274
2026,180905.0897480884
2027,162460.02998790998
2028,154880.55168783173
2029,172082.633724265
2030,262698.5439260331
2031,231737.38871663628
2032,239799.83175422173
2033,255394.94873991745
2034,173378.9609503917
2035,227034.4680053537
2036,200339.3903305288
2037,212152.34680499384
2038,307393.77019637724
2039,232928.25478544884
2040,309684.50615677313
2041,270676.55197654193
2042,206303.16122827088
2043,180275.53573639967
2044,172026.73391408764
2045,205944.65214904744
2046,146593.0659242713
2047,144561.96853238635
2048,138876.29689260863
2049,138925.96249299837
2050,171251.37573431348
2051,102390.9322097737
2052,119160.69045005828
2053,144065.95825245266
2054,98058.9100983093
2055,162397.3688683991
2056,144412.56239488188
2057,109090.18296948289
2058,219414.63654138593
2059,131935.3451708217
2060,178613.37011761926
2061,174181.90033300308
2062,129457.65076643323
2063,116173.40132030763
2064,141698.4967604597
2065,115491.67428561141
2066,165003.66973168333
2067,106409.27487539923
2068,143123.95789227192
2069,83326.03151098172
2070,116213.3117557888
2071,98135.8539271176
2072,142524.13444708425
2073,134066.1796500618
2074,191650.26641859795
2075,147622.31456285313
2076,118796.80369528485
2077,163111.1102584154
2078,126858.12669884361
2079,128564.61846108866
2080,119058.5625612764
2081,124129.12870512265
2082,123859.5515731211
2083,147491.28670776583
2084,111212.26848482157
2085,114061.59039242577
2086,112999.83580347804
2087,118806.96226025202
2088,94244.2043339384
2089,78746.62921678908
2090,127442.25104117823
2091,103779.68745803545
2092,120467.46934825374
2093,111009.08662041191
2094,104675.46272173966
2095,142917.16839919682
2096,78989.65669482107
2097,96660.38703201617
2098,146946.36334274642
2099,58976.40610801497
2100,64256.22052633568
2101,108360.24216099328
2102,124991.8535055194
2103,100062.67712305028
2104,140986.37811818096
2105,129291.19623804926
2106,55153.97510966389
2107,200576.35973217554
2108,112671.06880288332
2109,110514.4457148563
2110,126088.05468419794
2111,135916.86274281092
2112,140621.68556251662
2113,120753.59833166734
2114,121345.11346520764
2115,163404.107933981
2116,117076.3656136047
2117,149452.36950957484
2118,120090.7862769453
2119,115880.51316739636
2120,109737.49836579557
2121,86046.13758769628
2122,123043.35251969204
2123,79241.81474802656
2124,156224.02612645028
2125,127965.87365680652
2126,153489.74520508046
2127,161342.99549205467
2128,129283.57872972781
2129,88504.81372719837
2130,139207.43683544497
2131,149345.59980365282
2132,116755.38288382898
2133,119754.4339343447
2134,122853.39103885049
2135,91945.26265999099
2136,73812.02109531514
2137,106427.73291515866
2138,130386.8204426334
2139,150975.86979990284
2140,145445.4511297782
2141,152030.79816330754
2142,128128.35703197532
2143,152431.69933726525
2144,123320.9074010622
2145,139353.8655826169
2146,174915.73717214575
2147,138776.55650934778
2148,139314.19618475102
2149,154663.54402053653
2150,214566.88154170784
2151,118344.05246919008
2152,161304.23816537333
2153,177499.73632134765
2154,100611.51108313234
2155,148643.09756609908
2156,283423.16749436356
2157,232197.49665636104
2158,223429.0195371953
2159,209766.58141323988
2160,181516.57807498082
2161,232383.38363255936
2162,398883.56843778404
2163,316381.56853127625
2164,233357.66438221745
2165,197166.37539505705
2166,156240.79357466422
2167,216456.60922489208
2168,198828.70163545816
2169,197266.50572023285
2170,221851.0481444582
2171,153988.35619934334
2172,131387.13246964206
2173,167646.3229054868
2174,231970.92974719583
2175,287512.4259801398
2176,287585.0106578131
2177,242953.34031352724
2178,211168.40173688132
2179,138455.2733052266
2180,210548.55738601476
2181,190652.97213028165
2182,224220.25102515332
2183,186485.9064422082
2184,118125.02181067252
2185,123138.47789855744
2186,153867.25269978083
2187,151431.25256517433
2188,156821.02369517196
2189,319738.0839041315
2190,75839.46990356914
2191,75801.26137449763
2192,86024.23292295139
2193,107649.96816837609
2194,108060.62329605718
