SK_ID_CURR,TARGET
100001,0.040504827228719315
100005,0.1241851686530612
100013,0.023119152017193986
100028,0.03393726865721379
100038,0.13713635859205062
100042,0.037776617641685044
100057,0.005997668907326144
100065,0.02068307906463722
100066,0.008894192051278588
100067,0.06395708846666218
100074,0.058642100116244225
100090,0.02863562315250593
100091,0.13625374107502172
100092,0.049445548265916364
100106,0.048328984419046
100107,0.17268940401002908
100109,0.039110940804907866
100117,0.02317777577691088
100128,0.08687690390228446
100141,0.03906244669865151
100150,0.03169537565924179
100168,0.00936456407378921
100169,0.033499775406650716
100170,0.17179726883408486
100171,0.05932532217932718
100172,0.10958489612682656
100184,0.07517846834851138
100187,0.052872882247494916
100212,0.026029218035849344
100222,0.050691850504194225
100223,0.020326034952566487
100232,0.008723538854512537
100241,0.1357273925089701
100245,0.024265549016137554
100253,0.016834482443595145
100256,0.061105565876384896
100271,0.008504536466181916
100278,0.425234962685448
100280,0.013388454116716075
100306,0.19813873752807723
100311,0.08916964847975496
100312,0.021804673644792678
100330,0.13533690791219988
100331,0.02241016690104963
100352,0.11500641283034253
100358,0.057397249172578914
100367,0.022385258074699432
100382,0.10265515522787541
100384,0.11034925873882882
100385,0.07475117269183602
100386,0.029451011187384142
100399,0.033536521831969354
100404,0.025257598658314867
100416,0.012776729359739255
100422,0.022789088747209335
100426,0.025661181692367627
100438,0.03178831526478927
100444,0.12041563424264083
100445,0.11781599129564159
100446,0.05398234835826009
100447,0.019327760075021884
100450,0.12336841462038478
100466,0.013482218880676897
100483,0.01751805230032596
100484,0.021023327401325037
100494,0.04554031079300291
100510,0.12420720874775565
100512,0.01462728261641762
100517,0.021182147197633977
100548,0.01882783252675988
100551,0.03945636419814841
100552,0.08380605652138047
100553,0.011730167035772147
100561,0.1285747207008968
100568,0.30861932077571597
100569,0.021010938675402546
100591,0.08107801876462951
100592,0.022227306596631642
100602,0.025542805368721257
100607,0.06344894866333362
100613,0.05319802238242036
100617,0.06904665825382061
100618,0.07558975078895368
100622,0.04887486270019544
100625,0.1222883725508891
100677,0.08429873537333901
100699,0.033425892615679464
100702,0.3169317134912587
100711,0.0213635842150657
100729,0.09092945740920359
100740,0.1776710439899567
100744,0.08992382267740108
100745,0.03815211246459396
100747,0.06886967602592468
100751,0.47510426980621123
100752,0.032674224688122276
100753,0.20049856540346556
100754,0.2947011852797698
100760,0.04428192179174298
100762,0.06942692702937786
100763,0.027297737169884907
100765,0.014493212664365027
100770,0.08780709903569375
100772,0.02039100216923308
100777,0.02134580166578827
100791,0.015802837354397904
100792,0.008397911223811805
100797,0.030321769291433598
100823,0.047106132498284235
100826,0.029122006323117077
100830,0.02877053142420847
100836,0.12032769076567575
100872,0.05079298167232562
100910,0.03861075347181042
100913,0.08231337869215423
100918,0.011720012159312784
100931,0.009037464633011463
100952,0.02321361001470392
100953,0.01722586895258
100965,0.12656613585904272
100970,0.02213584893841662
100982,0.15348841293632537
100983,0.3469691809624855
100984,0.05986303299736298
100987,0.0319218752372703
100997,0.041966039231034716
100998,0.2422379996020112
101002,0.02694426536937799
101005,0.11446174336431703
101008,0.3885911416767878
101020,0.03671282854181379
101021,0.08654849825594298
101024,0.025382125337542687
101025,0.19175084532905415
101026,0.03686610941061074
101031,0.014674751065204415
101041,0.018400929723259817
101051,0.008193076594805514
101055,0.07435532796750711
101056,0.23188594903157364
101057,0.02046304368092809
101064,0.013224748004893826
101079,0.05563825885294295
101087,0.010243502890657178
101090,0.026757424937473944
101092,0.07922607304345142
101097,0.1457020548876704
101099,0.017048925447504575
101107,0.10035038898212402
101118,0.027309901136424335
101125,0.07611998506604566
101126,0.0071806569820842435
101128,0.013535094592358706
101136,0.034620907871779946
101140,0.1825471502444106
101149,0.06179827072867313
101160,0.11072192283046363
101169,0.18197527925892537
101181,0.03175453243987848
101186,0.00971804025845828
101190,0.02677781747208071
101193,0.09224740476195491
101194,0.1016333568696566
101198,0.18467257748743296
101200,0.018002632304767983
101204,0.013277885244962581
101211,0.04764055373717371
101213,0.029217107410183685
101223,0.015448029752148974
101225,0.10051208277162682
101237,0.04231185056141687
101243,0.0685874137315337
101244,0.09934053759745454
101258,0.02878716164876119
101259,0.12185878092696584
101268,0.12978884838697505
101269,0.028913777821010317
101271,0.027601489548220896
101279,0.028343125645250843
101281,0.19841835317017364
101287,0.04472675200489499
101292,0.026152727257032746
101294,0.025508156402585053
101296,0.12729177429733962
101297,0.02106226289996167
101299,0.024891636746281733
101301,0.03471140018479999
101305,0.0667287294929576
101308,0.3388950015176332
101318,0.00885813782139045
101327,0.3401565974219301
101329,0.009898093181583533
101332,0.06141547750643165
101337,0.02415350633094046
101343,0.02416420728221091
101345,0.015072417153768836
101346,0.013801590949156978
101353,0.015925309127339443
101354,0.09851344815803403
101355,0.20347889555713938
101356,0.0198418084272275
101362,0.08867670533104641
101363,0.4449916403063064
101365,0.019826404911649095
101366,0.04422986734711752
101367,0.14738122800400677
101368,0.007798535680959976
101374,0.13910839674858
101380,0.014782089214842902
101383,0.031141021493239024
101398,0.020074722753282023
101399,0.2661750932977175
101401,0.18219452345137313
101412,0.09271948932911976
101426,0.051332489800586883
101427,0.2989529763984126
101428,0.12742478270350335
101429,0.12936388129094134
101434,0.02044267852509496
101440,0.1443098096309997
101448,0.06510515681723805
101449,0.02944037520008103
101465,0.04803808341786943
101467,0.02027061201626412
101472,0.048120217117813294
101478,0.138112020371241
101497,0.06143512303040191
101504,0.02658287690531589
101547,0.012618191088485551
101548,0.0819123148389596
101555,0.057274281593301335
101570,0.011405713413861592
101572,0.025763008032855327
101578,0.04284344267786669
101580,0.11254955813698145
101588,0.12300100843493081
101602,0.036472066754800844
101610,0.23064056547364697
101614,0.027004925448183035
101616,0.019080395550117115
101643,0.0853270540797263
101644,0.04732786242379608
101649,0.03776897836193564
101650,0.0319906619331003
101665,0.014358355740974398
101667,0.10779401683385417
101669,0.06478508064214264
101674,0.0658096272913417
101675,0.009005599245266243
101678,0.09611699176577634
101682,0.01586681823168772
101686,0.028719964264394278
101697,0.2537854201848002
101700,0.4223807684338896
101711,0.02463273725493775
101714,0.03495526377592864
101715,0.20036496440733959
101728,0.022329681752457087
101732,0.041719916763461914
101757,0.10837993367746036
101758,0.026120431597832863
101759,0.05965098941522494
101762,0.016653773808954362
101764,0.03707086188409819
101780,0.20514456754867577
101784,0.013043074602333525
101789,0.014520118625649536
101816,0.045989509671123224
101819,0.042181584693483355
101827,0.009032770816415521
101863,0.04954544895983545
101867,0.02814288585165261
101870,0.014797890498269694
101873,0.16702343139276554
101878,0.05676161986714034
101879,0.07407228430430851
101880,0.01937719789874082
101887,0.03223214791934701
101897,0.015240092184957792
101901,0.09310950386103961
101903,0.22886039636627556
101920,0.030592283217793642
101921,0.01778278087281339
101922,0.058400972138252696
101961,0.08812608572976828
